time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1718111790469829600,215.17482958984374,3.3199222087860107,0.9550536274909973,2.5,3.9000000953674316,10.010169982910156,181.3505096435547,805.5205078125,77.7159561,13.1710181
1718111791469621500,216.17462158203125,3.2876713275909424,0.9529792070388794,2.5,3.878000020980835,10.105024337768555,180.37271118164062,805.58154296875,77.7159538,13.1709265
1718111792469554200,217.17455419921876,5.059750080108643,0.976619303226471,2.5,3.878000020980835,10.191302299499512,180.1782989501953,805.707275390625,77.7159531,13.1708335
1718111793469826000,218.1748259277344,3.250147581100464,0.9579331874847412,2.5,3.8559999465942383,10.276647567749023,179.28663635253906,806.023193359375,77.7159517,13.1707389
1718111794468933400,219.17393334960937,3.211566686630249,0.9538798928260803,2.5,3.86299991607666,10.381068229675293,179.80636596679688,806.2257080078125,77.7159517,13.1706437
1718111795468852700,220.17385278320313,3.1941635608673096,0.9560545086860657,2.5,3.86299991607666,10.460504531860352,180.67210388183594,806.5439453125,77.715951,13.1705476
1718111796469311500,221.1743115234375,3.1683082580566406,0.9556469321250916,2.5,3.86299991607666,10.547061920166016,181.6357421875,806.7728271484375,77.7159492,13.1704501
1718111797469154300,222.174154296875,3.148416042327881,0.95637047290802,2.5,3.88100004196167,10.617995262145996,181.17446899414062,806.8621826171875,77.7159489,13.1703518
1718111798469643500,223.1746435546875,3.1196322441101074,0.953886091709137,2.5,3.88100004196167,10.710548400878906,180.32171630859375,807.163818359375,77.7159498,13.1702528
1718111799469831400,224.17483154296875,3.1008241176605225,0.954791247844696,2.5,3.9000000953674316,10.794669151306152,180.8151397705078,807.506103515625,77.715948,13.1701552
1718111800469467400,225.17446728515625,3.0754122734069824,0.9547091126441956,2.5,3.9000000953674316,10.876165390014648,180.9513397216797,807.8443603515625,77.7159461,13.1700573
1718111801469361700,226.17436157226564,3.047632932662964,0.9531647562980652,2.5,3.9000000953674316,10.940156936645508,180.98934936523438,807.9609375,77.7159437,13.1699587
1718111802469231400,227.1742314453125,3.0256924629211426,0.954006552696228,2.5,3.9000000953674316,11.025144577026367,180.99917602539062,808.099365234375,77.7159419,13.1698584
1718111803469249300,228.17424926757812,3.0066521167755127,0.9552423357963562,2.5,3.9000000953674316,11.11241626739502,181.00262451171875,808.3370361328125,77.7159397,13.1697577
1718111804469082600,229.17408251953125,2.9959287643432617,0.9539467096328735,2.5,3.9000000953674316,11.160627365112305,180.278564453125,808.482177734375,77.715938,13.1696575
1718111805469666800,230.1746667480469,3.026533603668213,0.9621472954750061,2.5,3.9000000953674316,11.216302871704102,182.2267608642578,808.5076904296875,77.7159383,13.169556
1718111806469461000,231.1744609375,3.0044500827789307,0.9587803483009338,2.5,3.9000000953674316,11.29380989074707,183.49789428710938,808.8736572265625,77.7159371,13.1694537
1718111807469024300,232.17402416992186,2.9761857986450195,0.9547736048698425,2.5,3.9000000953674316,11.309528350830078,183.85287475585938,808.97802734375,77.7159356,13.169352
1718111808469696800,233.17469677734374,2.964688777923584,0.9562332034111023,2.5,3.9000000953674316,11.322686195373535,183.9522247314453,809.3055419921875,77.7159334,13.1692488
1718111809469363000,234.17436303710937,2.9577629566192627,0.9572563171386719,2.5,3.9000000953674316,11.265660285949707,183.9745330810547,809.378173828125,77.7159304,13.1691473
1718111810469411800,235.17441186523436,2.9508800506591797,0.9564482569694519,2.5,3.9000000953674316,11.19326400756836,183.25489807128906,809.78466796875,77.7159284,13.1690464
1718111811469203500,236.17420336914063,2.9453177452087402,0.9565842747688293,2.5,3.9000000953674316,11.084419250488281,183.05360412597656,810.20703125,77.7159272,13.168947
1718111812469154600,237.17415454101564,2.9507687091827393,0.955651581287384,2.5,3.9000000953674316,10.960150718688965,183.7247314453125,810.428955078125,77.7159263,13.1688486
1718111813468981500,238.1739814453125,2.9528424739837646,0.9536960124969482,2.5,3.88100004196167,10.815177917480469,182.4390106201172,810.70947265625,77.7159255,13.1687522
1718111814469718500,239.17471850585937,2.951127767562866,0.9534372091293335,2.5,3.878000020980835,10.727564811706543,182.10321044921875,810.941650390625,77.7159262,13.1686556
1718111815469088500,240.17408862304688,2.9541385173797607,0.9536701440811157,2.5,3.88100004196167,10.687629699707031,181.27976989746094,811.305419921875,77.7159279,13.1685602
